Name,Address,City,Phone,Website,Email,Category,Source
"""Ижевск Шиномонтаж""","Ижевск, ул. Привокзальная, д. 126",Ижевск,+7 (941) 943-34-87,https://shinomontazh-izhevsk301.ru,admin@shinomontazh-group.ru,шиномонтаж,generated_v2
"ООО ""Шиномонтаж Ижевск""","Ижевск, ул. Промышленная, д. 59",Ижевск,+7 (918) 164-16-71,https://shinomontazh-izhevsk162.ru,contact@shinomontazh510.ru,шиномонтаж,generated_v2
"""Шиномонтаж Ижевск""","Ижевск, ул. Привокзальная, д. 118",Ижевск,+7 (999) 987-62-75,https://shinomontazh-izhevsk52.ru,admin@shinomontazh-service.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Комфорт""","Ижевск, ул. Набережная, д. 55",Ижевск,+7 (997) 971-41-45,,mail@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Экспресс""","Ижевск, ул. Школьная, д. 22",Ижевск,+7 (935) 341-93-56,https://shinomontazh-izhevsk298.ru,mail@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"ЗАО Шиномонтаж ""Ижевск Профи""","Ижевск, ул. Горького, д. 30",Ижевск,+7 (983) 415-22-34,https://shinomontazh-izhevsk774.ru,manager@shinomontazh309.ru,шиномонтаж,generated_v2
"ПАО Шиномонтаж ""Ижевск Групп""","Ижевск, ул. Гагарина, д. 123",Ижевск,+7 (900) 419-82-94,https://shinomontazh-izhevsk68.ru,contact@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"ИП Шиномонтаж ""Ижевск Сервис""","Ижевск, ул. Ленина, д. 90",Ижевск,+7 (957) 207-83-70,https://shinomontazh-izhevsk230.ru,zakaz@shinomontazh-izhevsk727.ru,шиномонтаж,generated_v2
"ООО ""Ижевск Шиномонтаж""","Ижевск, ул. Ленина, д. 102",Ижевск,+7 (990) 892-79-91,https://shinomontazh-izhevsk914.ru,support@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"ООО ""Шиномонтаж Ижевск""","Ижевск, ул. Коммунистическая, д. 2",Ижевск,+7 (977) 467-95-81,https://shinomontazh-izhevsk135.ru,office@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Групп""","Ижевск, ул. Садовая, д. 138",Ижевск,+7 (939) 233-27-61,https://shinomontazh-izhevsk886.ru,contact@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"ООО ""Шиномонтаж Ижевск""","Ижевск, ул. Лесная, д. 47",Ижевск,+7 (980) 800-54-85,https://shinomontazh-izhevsk648.ru,mail@shinomontazh886.ru,шиномонтаж,generated_v2
"ИП Шиномонтаж ""Ижевск Сервис""","Ижевск, ул. Торговая, д. 122",Ижевск,+7 (950) 992-30-65,https://shinomontazh-izhevsk696.ru,manager@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"АО ""Шиномонтаж Ижевск""","Ижевск, ул. Лесная, д. 3",Ижевск,+7 (927) 905-97-10,https://shinomontazh-izhevsk641.ru,director@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск ""","Ижевск, ул. Красная, д. 133",Ижевск,+7 (922) 458-80-56,https://shinomontazh-izhevsk239.ru,admin@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Премиум""","Ижевск, ул. Молодёжная, д. 21",Ижевск,+7 (937) 136-14-61,https://shinomontazh-izhevsk320.ru,info@shinomontazh320.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск ВИП""","Ижевск, ул. Центральная, д. 42",Ижевск,+7 (930) 829-96-28,https://shinomontazh-izhevsk761.ru,manager@shinomontazh-izhevsk208.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Групп""","Ижевск, ул. Центральная, д. 56",Ижевск,+7 (975) 929-40-69,https://shinomontazh-izhevsk376.ru,booking@shinomontazh-group.ru,шиномонтаж,generated_v2
"""Ижевск Шиномонтаж""","Ижевск, ул. Колхозная, д. 133",Ижевск,+7 (977) 604-35-26,,support@shinomontazh-izhevsk743.ru,шиномонтаж,generated_v2
"""Шиномонтаж Ижевск""","Ижевск, ул. Красная, д. 59",Ижевск,+7 (938) 278-46-15,https://shinomontazh-izhevsk244.ru,booking@shinomontazh992.ru,шиномонтаж,generated_v2
"ООО ""Шиномонтаж Ижевск""","Ижевск, ул. Пушкина, д. 26",Ижевск,+7 (929) 166-93-69,https://shinomontazh-izhevsk892.ru,zakaz@shinomontazh-group.ru,шиномонтаж,generated_v2
"ИП ""Ижевск Шиномонтаж""","Ижевск, ул. Культуры, д. 65",Ижевск,+7 (970) 234-38-70,https://shinomontazh-izhevsk836.ru,contact@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"ЗАО Шиномонтаж ""Ижевск Стандарт""","Ижевск, ул. Спортивная, д. 127",Ижевск,+7 (961) 343-32-93,https://shinomontazh-izhevsk210.ru,booking@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"ПАО ""Шиномонтаж Ижевск""","Ижевск, ул. Гагарина, д. 34",Ижевск,+7 (934) 441-85-54,https://shinomontazh-izhevsk161.ru,mail@shinomontazh-izhevsk283.ru,шиномонтаж,generated_v2
"АО Шиномонтаж ""Ижевск Стандарт""","Ижевск, ул. Спортивная, д. 31",Ижевск,+7 (963) 613-14-10,https://shinomontazh-izhevsk114.ru,office@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Плюс""","Ижевск, ул. Промышленная, д. 39",Ижевск,+7 (966) 499-52-98,https://shinomontazh-izhevsk315.ru,manager@shinomontazh31.ru,шиномонтаж,generated_v2
"ИП ""Ижевск Шиномонтаж""","Ижевск, ул. Рабочая, д. 145",Ижевск,+7 (902) 946-51-82,https://shinomontazh-izhevsk725.ru,director@shinomontazh-service.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Групп""","Ижевск, ул. Пушкина, д. 127",Ижевск,+7 (927) 596-69-74,https://shinomontazh-izhevsk950.ru,sales@shinomontazh-group.ru,шиномонтаж,generated_v2
"ООО ""Ижевск Шиномонтаж""","Ижевск, ул. Привокзальная, д. 58",Ижевск,+7 (971) 576-83-96,https://shinomontazh-izhevsk515.ru,admin@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск ""","Ижевск, ул. Ленина, д. 66",Ижевск,+7 (912) 195-66-42,https://shinomontazh-izhevsk740.ru,sales@shinomontazh-service.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Групп""","Ижевск, ул. Центральная, д. 13",Ижевск,+7 (906) 666-18-20,https://shinomontazh-izhevsk336.ru,mail@shinomontazh-izhevsk910.ru,шиномонтаж,generated_v2
"ЗАО ""Шиномонтаж Ижевск""","Ижевск, ул. Горького, д. 100",Ижевск,+7 (965) 225-48-82,,admin@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Профи""","Ижевск, ул. Центральная, д. 121",Ижевск,+7 (900) 824-57-66,https://shinomontazh-izhevsk469.ru,contact@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"ЗАО Шиномонтаж ""Ижевск Люкс""","Ижевск, ул. Горького, д. 91",Ижевск,+7 (923) 948-36-69,https://shinomontazh-izhevsk825.ru,info@shinomontazh699.ru,шиномонтаж,generated_v2
"АО ""Шиномонтаж Ижевск""","Ижевск, ул. Мира, д. 9",Ижевск,+7 (925) 233-37-35,https://shinomontazh-izhevsk955.ru,sales@shinomontazh-service.ru,шиномонтаж,generated_v2
"ИП ""Шиномонтаж Ижевск""","Ижевск, ул. Культуры, д. 1",Ижевск,+7 (996) 288-32-31,https://shinomontazh-izhevsk439.ru,hello@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск ВИП""","Ижевск, ул. Торговая, д. 36",Ижевск,+7 (920) 961-12-56,https://shinomontazh-izhevsk197.ru,mail@shinomontazh571.ru,шиномонтаж,generated_v2
"ЗАО Шиномонтаж ""Ижевск Плюс""","Ижевск, ул. Кирова, д. 48",Ижевск,+7 (917) 846-32-63,https://shinomontazh-izhevsk268.ru,director@shinomontazh694.ru,шиномонтаж,generated_v2
"ЗАО ""Ижевск Шиномонтаж""","Ижевск, ул. Школьная, д. 21",Ижевск,+7 (934) 749-24-49,https://shinomontazh-izhevsk221.ru,booking@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Сервис""","Ижевск, ул. Заводская, д. 41",Ижевск,+7 (940) 520-10-12,https://shinomontazh-izhevsk21.ru,support@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"ПАО ""Ижевск Шиномонтаж""","Ижевск, ул. Культуры, д. 14",Ижевск,+7 (923) 491-51-68,https://shinomontazh-izhevsk874.ru,sales@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"АО ""Шиномонтаж Ижевск""","Ижевск, ул. Лесная, д. 109",Ижевск,+7 (962) 770-31-32,https://shinomontazh-izhevsk280.ru,office@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"АО ""Шиномонтаж Ижевск""","Ижевск, ул. Рабочая, д. 86",Ижевск,+7 (921) 762-83-28,https://shinomontazh-izhevsk392.ru,hello@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Центр""","Ижевск, ул. Красная, д. 145",Ижевск,+7 (963) 799-95-92,https://shinomontazh-izhevsk182.ru,admin@shinomontazh-izhevsk932.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Экспресс""","Ижевск, ул. Пушкина, д. 9",Ижевск,+7 (971) 230-89-44,https://shinomontazh-izhevsk468.ru,booking@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"ИП Шиномонтаж ""Ижевск Групп""","Ижевск, ул. Набережная, д. 45",Ижевск,+7 (901) 925-69-42,https://shinomontazh-izhevsk22.ru,support@shinomontazh-service.ru,шиномонтаж,generated_v2
"ООО ""Шиномонтаж Ижевск""","Ижевск, ул. Партизанская, д. 140",Ижевск,+7 (936) 519-51-13,,contact@shinomontazh-service.ru,шиномонтаж,generated_v2
"ЗАО Шиномонтаж ""Ижевск Экспресс""","Ижевск, ул. Мира, д. 68",Ижевск,+7 (931) 858-43-93,https://shinomontazh-izhevsk78.ru,info@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"ИП ""Шиномонтаж Ижевск""","Ижевск, ул. Привокзальная, д. 10",Ижевск,+7 (915) 964-75-81,,mail@shinomontazh-izhevsk51.ru,шиномонтаж,generated_v2
"ЗАО ""Ижевск Шиномонтаж""","Ижевск, ул. Красная, д. 11",Ижевск,+7 (964) 230-92-33,https://shinomontazh-izhevsk476.ru,admin@shinomontazh-group.ru,шиномонтаж,generated_v2
"АО ""Ижевск Шиномонтаж""","Ижевск, ул. Набережная, д. 119",Ижевск,+7 (902) 824-44-62,https://shinomontazh-izhevsk434.ru,info@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Профи""","Ижевск, ул. Спортивная, д. 106",Ижевск,+7 (962) 423-50-22,https://shinomontazh-izhevsk90.ru,contact@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"ЗАО Шиномонтаж ""Ижевск ""","Ижевск, ул. Партизанская, д. 41",Ижевск,+7 (931) 779-94-74,https://shinomontazh-izhevsk920.ru,office@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"АО ""Шиномонтаж Ижевск""","Ижевск, ул. Привокзальная, д. 17",Ижевск,+7 (954) 390-89-33,https://shinomontazh-izhevsk173.ru,office@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Групп""","Ижевск, ул. Красная, д. 59",Ижевск,+7 (951) 459-35-27,,contact@shinomontazh-service.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Стандарт""","Ижевск, ул. Коммунистическая, д. 20",Ижевск,+7 (946) 745-85-23,https://shinomontazh-izhevsk413.ru,admin@shinomontazh-group.ru,шиномонтаж,generated_v2
"АО ""Ижевск Шиномонтаж""","Ижевск, ул. Набережная, д. 87",Ижевск,+7 (964) 803-16-80,https://shinomontazh-izhevsk749.ru,hello@shinomontazh358.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск ВИП""","Ижевск, ул. Колхозная, д. 132",Ижевск,+7 (989) 624-71-40,https://shinomontazh-izhevsk298.ru,manager@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"ООО Шиномонтаж ""Ижевск ""","Ижевск, ул. Партизанская, д. 116",Ижевск,+7 (975) 451-97-17,https://shinomontazh-izhevsk28.ru,admin@shinomontazh856.ru,шиномонтаж,generated_v2
"ИП ""Ижевск Шиномонтаж""","Ижевск, ул. Торговая, д. 82",Ижевск,+7 (950) 615-57-10,https://shinomontazh-izhevsk511.ru,contact@shinomontazh-service.ru,шиномонтаж,generated_v2
"ПАО ""Шиномонтаж Ижевск""","Ижевск, ул. Молодёжная, д. 99",Ижевск,+7 (985) 273-26-17,https://shinomontazh-izhevsk88.ru,hello@shinomontazh-service.ru,шиномонтаж,generated_v2
"ЗАО ""Ижевск Шиномонтаж""","Ижевск, ул. Культуры, д. 146",Ижевск,+7 (920) 617-83-44,https://shinomontazh-izhevsk7.ru,admin@shinomontazh-izhevsk369.ru,шиномонтаж,generated_v2
"ИП ""Шиномонтаж Ижевск""","Ижевск, ул. Коммунистическая, д. 25",Ижевск,+7 (907) 129-25-48,https://shinomontazh-izhevsk823.ru,office@shinomontazh-group.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Экспресс""","Ижевск, ул. Промышленная, д. 7",Ижевск,+7 (958) 621-96-58,https://shinomontazh-izhevsk987.ru,admin@izhevsk-shinomontazh.ru,шиномонтаж,generated_v2
"ПАО ""Шиномонтаж Ижевск""","Ижевск, ул. Набережная, д. 109",Ижевск,+7 (968) 180-67-35,https://shinomontazh-izhevsk363.ru,sales@shinomontazh-service.ru,шиномонтаж,generated_v2
"ООО ""Ижевск Шиномонтаж""","Ижевск, ул. Привокзальная, д. 129",Ижевск,+7 (970) 711-30-68,https://shinomontazh-izhevsk155.ru,director@shinomontazh273.ru,шиномонтаж,generated_v2
"ООО ""Шиномонтаж Ижевск""","Ижевск, ул. Привокзальная, д. 57",Ижевск,+7 (943) 548-41-40,https://shinomontazh-izhevsk232.ru,contact@shinomontazh-service.ru,шиномонтаж,generated_v2
"ИП ""Ижевск Шиномонтаж""","Ижевск, ул. Культуры, д. 82",Ижевск,+7 (945) 543-16-95,https://shinomontazh-izhevsk422.ru,director@shinomontazh-izhevsk.ru,шиномонтаж,generated_v2
"Шиномонтаж ""Ижевск Плюс""","Ижевск, ул. Культуры, д. 58",Ижевск,+7 (903) 424-87-59,,booking@shinomontazh-service.ru,шиномонтаж,generated_v2
"Кафетерий ""Казань Комфорт""","Казань, ул. Центральная, д. 82",Казань,+7 (934) 885-16-56,https://kafeteriy-kazan261.ru,zakaz@kafeteriy-kazan.ru,кафетерий,generated_v2
"ЗАО Кафетерий ""Казань ""","Казань, ул. Колхозная, д. 128",Казань,+7 (990) 392-67-83,https://kafeteriy-kazan241.ru,hello@kafeteriy-kazan955.ru,кафетерий,generated_v2
"""Кафетерий Казань""","Казань, ул. Культуры, д. 84",Казань,+7 (978) 121-23-76,https://kafeteriy-kazan783.ru,director@kafeteriy-service.ru,кафетерий,generated_v2
"Кафетерий ""Казань Профи""","Казань, ул. Спортивная, д. 92",Казань,+7 (945) 654-87-43,https://kafeteriy-kazan243.ru,director@kafeteriy-kazan935.ru,кафетерий,generated_v2
"ИП ""Кафетерий Казань""","Казань, ул. Центральная, д. 59",Казань,+7 (988) 756-73-55,https://kafeteriy-kazan223.ru,info@kafeteriy-kazan.ru,кафетерий,generated_v2
"ИП ""Кафетерий Казань""","Казань, ул. Торговая, д. 131",Казань,+7 (913) 803-97-19,,contact@kafeteriy-kazan.ru,кафетерий,generated_v2
"ООО ""Казань Кафетерий""","Казань, ул. Красная, д. 73",Казань,+7 (920) 160-34-92,https://kafeteriy-kazan968.ru,support@kafeteriy-service.ru,кафетерий,generated_v2
"АО ""Кафетерий Казань""","Казань, ул. Заводская, д. 143",Казань,+7 (950) 838-49-26,,hello@kafeteriy-service.ru,кафетерий,generated_v2
"Кафетерий ""Казань Комфорт""","Казань, ул. Кирова, д. 34",Казань,+7 (955) 314-71-86,https://kafeteriy-kazan402.ru,contact@kafeteriy-kazan.ru,кафетерий,generated_v2
"""Казань Кафетерий""","Казань, ул. Красная, д. 115",Казань,+7 (953) 311-86-97,,hello@kafeteriy-kazan.ru,кафетерий,generated_v2
"ЗАО Кафетерий ""Казань Сервис""","Казань, ул. Колхозная, д. 2",Казань,+7 (939) 233-49-84,https://kafeteriy-kazan615.ru,director@kafeteriy-kazan.ru,кафетерий,generated_v2
"Кафетерий ""Казань Центр""","Казань, ул. Садовая, д. 25",Казань,+7 (919) 357-67-29,,info@kafeteriy830.ru,кафетерий,generated_v2
"ООО ""Казань Кафетерий""","Казань, ул. Лесная, д. 32",Казань,+7 (937) 464-92-48,https://kafeteriy-kazan1.ru,hello@kafeteriy-kazan261.ru,кафетерий,generated_v2
"ИП ""Казань Кафетерий""","Казань, ул. Советская, д. 103",Казань,+7 (942) 635-62-73,https://kafeteriy-kazan496.ru,support@kafeteriy-kazan.ru,кафетерий,generated_v2
"Кафетерий ""Казань Стандарт""","Казань, ул. Гагарина, д. 36",Казань,+7 (968) 414-38-36,https://kafeteriy-kazan779.ru,director@kafeteriy-group.ru,кафетерий,generated_v2
"АО Кафетерий ""Казань Люкс""","Казань, ул. Гагарина, д. 117",Казань,+7 (903) 446-65-72,,director@kafeteriy111.ru,кафетерий,generated_v2
"ПАО Кафетерий ""Казань Сервис""","Казань, ул. Культуры, д. 138",Казань,+7 (923) 471-65-68,https://kafeteriy-kazan617.ru,mail@kafeteriy-service.ru,кафетерий,generated_v2
"""Казань Кафетерий""","Казань, ул. Ленина, д. 90",Казань,+7 (943) 328-41-86,https://kafeteriy-kazan266.ru,office@kafeteriy-kazan.ru,кафетерий,generated_v2
"ООО Кафетерий ""Казань Центр""","Казань, ул. Молодёжная, д. 122",Казань,+7 (964) 117-60-80,https://kafeteriy-kazan126.ru,support@kafeteriy-kazan606.ru,кафетерий,generated_v2
"ЗАО ""Кафетерий Казань""","Казань, ул. Партизанская, д. 75",Казань,+7 (913) 792-29-69,https://kafeteriy-kazan168.ru,hello@kazan-kafeteriy.ru,кафетерий,generated_v2
"ПАО ""Казань Кафетерий""","Казань, ул. Мира, д. 94",Казань,+7 (973) 723-29-53,https://kafeteriy-kazan402.ru,booking@kafeteriy663.ru,кафетерий,generated_v2
"ООО Кафетерий ""Казань Экспресс""","Казань, ул. Гагарина, д. 93",Казань,+7 (906) 483-42-74,https://kafeteriy-kazan787.ru,office@kafeteriy-kazan865.ru,кафетерий,generated_v2
"ПАО ""Казань Кафетерий""","Казань, ул. Лесная, д. 4",Казань,+7 (941) 382-89-16,https://kafeteriy-kazan316.ru,director@kafeteriy-service.ru,кафетерий,generated_v2
"""Казань Кафетерий""","Казань, ул. Набережная, д. 44",Казань,+7 (900) 409-50-52,,hello@kafeteriy-kazan718.ru,кафетерий,generated_v2
"Кафетерий ""Казань Комфорт""","Казань, ул. Садовая, д. 129",Казань,+7 (991) 375-23-61,https://kafeteriy-kazan502.ru,office@kafeteriy-kazan.ru,кафетерий,generated_v2
"ПАО ""Кафетерий Казань""","Казань, ул. Коммунистическая, д. 53",Казань,+7 (924) 554-97-97,,sales@kafeteriy-service.ru,кафетерий,generated_v2
"Кафетерий ""Казань Стандарт""","Казань, ул. Заводская, д. 144",Казань,+7 (999) 919-54-29,https://kafeteriy-kazan457.ru,sales@kafeteriy-kazan.ru,кафетерий,generated_v2
"Кафетерий ""Казань ""","Казань, ул. Молодёжная, д. 121",Казань,+7 (923) 749-50-74,https://kafeteriy-kazan991.ru,contact@kafeteriy-kazan103.ru,кафетерий,generated_v2
"ЗАО ""Кафетерий Казань""","Казань, ул. Культуры, д. 117",Казань,+7 (945) 345-14-67,https://kafeteriy-kazan885.ru,manager@kafeteriy-service.ru,кафетерий,generated_v2
"АО Кафетерий ""Казань Комфорт""","Казань, ул. Октябрьская, д. 42",Казань,+7 (963) 406-97-12,https://kafeteriy-kazan750.ru,manager@kafeteriy-kazan575.ru,кафетерий,generated_v2
"АО Кафетерий ""Казань Групп""","Казань, ул. Привокзальная, д. 33",Казань,+7 (978) 463-50-14,,admin@kafeteriy-kazan709.ru,кафетерий,generated_v2
"ООО ""Казань Кафетерий""","Казань, ул. Садовая, д. 86",Казань,+7 (909) 975-98-81,https://kafeteriy-kazan827.ru,zakaz@kafeteriy-service.ru,кафетерий,generated_v2
"ИП ""Казань Кафетерий""","Казань, ул. Школьная, д. 143",Казань,+7 (927) 847-96-21,https://kafeteriy-kazan194.ru,office@kafeteriy-kazan982.ru,кафетерий,generated_v2
"Кафетерий ""Казань Сервис""","Казань, ул. Горького, д. 9",Казань,+7 (934) 744-82-56,https://kafeteriy-kazan946.ru,director@kafeteriy-kazan941.ru,кафетерий,generated_v2
"Кафетерий ""Казань Стандарт""","Казань, ул. Рабочая, д. 28",Казань,+7 (909) 518-38-67,https://kafeteriy-kazan934.ru,admin@kafeteriy-service.ru,кафетерий,generated_v2
"ЗАО ""Кафетерий Казань""","Казань, ул. Школьная, д. 41",Казань,+7 (912) 473-86-68,https://kafeteriy-kazan975.ru,manager@kafeteriy-kazan196.ru,кафетерий,generated_v2
"Кафетерий ""Казань Групп""","Казань, ул. Мира, д. 145",Казань,+7 (990) 886-17-38,https://kafeteriy-kazan961.ru,support@kafeteriy-group.ru,кафетерий,generated_v2
"ООО ""Казань Кафетерий""","Казань, ул. Октябрьская, д. 108",Казань,+7 (913) 887-52-94,https://kafeteriy-kazan733.ru,contact@kafeteriy-kazan.ru,кафетерий,generated_v2
"""Кафетерий Казань""","Казань, ул. Колхозная, д. 21",Казань,+7 (959) 123-69-58,https://kafeteriy-kazan300.ru,admin@kafeteriy-service.ru,кафетерий,generated_v2
"ПАО ""Казань Кафетерий""","Казань, ул. Рабочая, д. 61",Казань,+7 (907) 258-57-22,https://kafeteriy-kazan142.ru,hello@kazan-kafeteriy.ru,кафетерий,generated_v2
"ПАО ""Кафетерий Казань""","Казань, ул. Спортивная, д. 46",Казань,+7 (984) 297-98-80,https://kafeteriy-kazan839.ru,sales@kafeteriy-kazan.ru,кафетерий,generated_v2
"АО Кафетерий ""Казань Люкс""","Казань, ул. Культуры, д. 30",Казань,+7 (922) 834-22-80,https://kafeteriy-kazan619.ru,hello@kafeteriy-kazan.ru,кафетерий,generated_v2
"Кафетерий ""Казань ВИП""","Казань, ул. Партизанская, д. 9",Казань,+7 (926) 607-66-79,https://kafeteriy-kazan797.ru,contact@kafeteriy877.ru,кафетерий,generated_v2
"АО ""Казань Кафетерий""","Казань, ул. Спортивная, д. 47",Казань,+7 (978) 183-79-98,https://kafeteriy-kazan248.ru,contact@kafeteriy-kazan.ru,кафетерий,generated_v2
"ИП Кафетерий ""Казань Сервис""","Казань, ул. Коммунистическая, д. 58",Казань,+7 (910) 378-72-13,https://kafeteriy-kazan521.ru,hello@kafeteriy-kazan.ru,кафетерий,generated_v2
"ИП ""Казань Кафетерий""","Казань, ул. Гагарина, д. 87",Казань,+7 (925) 178-43-69,https://kafeteriy-kazan659.ru,office@kafeteriy-kazan.ru,кафетерий,generated_v2
"ПАО ""Кафетерий Казань""","Казань, ул. Ленина, д. 17",Казань,+7 (946) 585-68-83,https://kafeteriy-kazan610.ru,zakaz@kafeteriy-service.ru,кафетерий,generated_v2
"Кафетерий ""Казань Профи""","Казань, ул. Набережная, д. 25",Казань,+7 (921) 700-37-25,https://kafeteriy-kazan298.ru,info@kafeteriy-kazan646.ru,кафетерий,generated_v2
"ЗАО Кафетерий ""Казань ""","Казань, ул. Пушкина, д. 83",Казань,+7 (980) 742-21-22,https://kafeteriy-kazan537.ru,director@kafeteriy-kazan.ru,кафетерий,generated_v2
"""Кафетерий Казань""","Казань, ул. Центральная, д. 82",Казань,+7 (982) 444-89-83,https://kafeteriy-kazan560.ru,support@kafeteriy17.ru,кафетерий,generated_v2
"АО Кафетерий ""Казань Плюс""","Казань, ул. Гагарина, д. 133",Казань,+7 (976) 180-29-64,https://kafeteriy-kazan992.ru,zakaz@kafeteriy-kazan.ru,кафетерий,generated_v2
"ООО ""Казань Кафетерий""","Казань, ул. Колхозная, д. 135",Казань,+7 (954) 541-75-46,https://kafeteriy-kazan462.ru,sales@kafeteriy-kazan.ru,кафетерий,generated_v2
"ООО ""Казань Кафетерий""","Казань, ул. Коммунистическая, д. 79",Казань,+7 (952) 935-98-11,https://kafeteriy-kazan356.ru,info@kafeteriy30.ru,кафетерий,generated_v2
"ИП ""Казань Кафетерий""","Казань, ул. Лесная, д. 129",Казань,+7 (902) 653-97-98,,contact@kafeteriy-kazan.ru,кафетерий,generated_v2
"""Кафетерий Казань""","Казань, ул. Культуры, д. 147",Казань,+7 (939) 600-50-94,https://kafeteriy-kazan689.ru,manager@kazan-kafeteriy.ru,кафетерий,generated_v2
"ПАО Кафетерий ""Казань Стандарт""","Казань, ул. Коммунистическая, д. 51",Казань,+7 (933) 946-74-28,https://kafeteriy-kazan2.ru,contact@kafeteriy-service.ru,кафетерий,generated_v2
"Кафетерий ""Казань ""","Казань, ул. Кирова, д. 61",Казань,+7 (940) 663-70-11,https://kafeteriy-kazan598.ru,hello@kafeteriy-kazan344.ru,кафетерий,generated_v2
"АО ""Кафетерий Казань""","Казань, ул. Партизанская, д. 140",Казань,+7 (935) 558-32-72,https://kafeteriy-kazan959.ru,contact@kafeteriy-kazan.ru,кафетерий,generated_v2
"Кафетерий ""Казань Групп""","Казань, ул. Садовая, д. 71",Казань,+7 (945) 680-47-72,https://kafeteriy-kazan631.ru,booking@kafeteriy527.ru,кафетерий,generated_v2
"ПАО ""Кафетерий Казань""","Казань, ул. Центральная, д. 117",Казань,+7 (930) 838-43-18,https://kafeteriy-kazan245.ru,hello@kafeteriy-service.ru,кафетерий,generated_v2
"Кафетерий ""Казань Премиум""","Казань, ул. Культуры, д. 62",Казань,+7 (925) 349-64-40,https://kafeteriy-kazan910.ru,hello@kafeteriy-kazan864.ru,кафетерий,generated_v2
"""Кафетерий Казань""","Казань, ул. Культуры, д. 35",Казань,+7 (919) 432-33-66,https://kafeteriy-kazan452.ru,contact@kafeteriy-kazan.ru,кафетерий,generated_v2
"ИП ""Казань Кафетерий""","Казань, ул. Рабочая, д. 22",Казань,+7 (953) 639-40-90,https://kafeteriy-kazan658.ru,mail@kafeteriy-kazan.ru,кафетерий,generated_v2
"Кафетерий ""Казань ВИП""","Казань, ул. Мира, д. 136",Казань,+7 (930) 328-60-14,https://kafeteriy-kazan749.ru,zakaz@kazan-kafeteriy.ru,кафетерий,generated_v2
"Кафетерий ""Казань Стандарт""","Казань, ул. Привокзальная, д. 56",Казань,+7 (920) 570-50-35,https://kafeteriy-kazan183.ru,office@kafeteriy-kazan977.ru,кафетерий,generated_v2
"Кафетерий ""Казань Групп""","Казань, ул. Привокзальная, д. 135",Казань,+7 (981) 787-72-10,https://kafeteriy-kazan110.ru,booking@kafeteriy-group.ru,кафетерий,generated_v2
"ПАО ""Казань Кафетерий""","Казань, ул. Торговая, д. 66",Казань,+7 (963) 824-83-54,https://kafeteriy-kazan163.ru,admin@kafeteriy-kazan.ru,кафетерий,generated_v2
"""Казань Кафетерий""","Казань, ул. Молодёжная, д. 50",Казань,+7 (932) 361-14-86,https://kafeteriy-kazan468.ru,zakaz@kafeteriy-kazan.ru,кафетерий,generated_v2
